id,name,availability_rate_365,rate,number_of_reviews,latitude,longitude,host
423275,Rental unit in Queens,0.99,4.74,42,40.76456,-73.91749,2105276
430427,Rental unit in New York,0.0,4.90,12,40.83559,-73.94095,820046
430665,Rental unit in New York,0.0,4.83,7,40.79288,-73.9642,2141109
294263,Rental unit in Brooklyn,0.91,4.85,151,40.73778,-73.95366,417504
431865,Rental unit in New York,0.99,4.94,116,40.834026,-73.939507,361855
294280,Rental unit in Brooklyn,0.97,4.91,45,40.73778,-73.95366,417504
432090,Rental unit in Queens,0.0,4.94,69,40.7464,-73.94807,2148881
295231,Rental unit in Brooklyn,0.0,0.00,1,40.70951,-73.95015,1387286
432823,Rental unit in Brooklyn,0.99,4.80,10,40.67634,-73.97666,687361
295998,Rental unit in New York,0.54,4.93,56,40.79131,-73.9694,568585
433218,Rental unit in Brooklyn,0.0,4.92,49,40.67793,-73.9702,644941
296361,Rental unit in Elmhurst,0.0,4.79,62,40.73849,-73.87232,1528912
433414,Rental unit in Brooklyn,0.48,4.85,110,40.68566,-73.96781,287733
296717,Rental unit in Brooklyn,0.66,4.50,20,40.68907,-73.95384,1530310
298759,Rental unit in Brooklyn,0.89,4.60,44,40.68435,-73.94825,1539749
433914,Home in Brooklyn,0.91,4.52,65,40.67321943057468,-73.8810864659663,1906804
299062,Rental unit in New York,0.0,0.00,0,40.77433,-73.95339,236421
301372,Rental unit in Brooklyn,0.0,4.67,27,40.6857,-73.97388,1294674
437352,Condo in Brooklyn,0.66,4.95,20,40.66902,-73.98884,290662
302238,Rental unit in New York,0.88,4.67,8,40.80752,-73.94778,1556814
437906,Rental unit in New York,0.0,4.75,4,40.72843,-73.98014,2175110
302280,Rental unit in New York,0.92,3.43,9,40.8058,-73.94759,1556814
302309,Rental unit in New York,0.87,4.40,6,40.80528,-73.94742,1556814
439750,Rental unit in Brooklyn,0.75,4.75,9,40.71559,-73.94289,1566042
302705,Rental unit in New York,0.46,5.0,5,40.77298,-73.95813,1439222
439870,Townhouse in Brooklyn,0.44,5.0,3,40.66943,-73.98188,1903758
302758,Rental unit in New York,0.24,4.50,12,40.79675,-73.93634,8605
303264,Rental unit in New York,0.9,4.60,7,40.8073,-73.94575,1556814
442636,Rental unit in Queens,0.28,4.73,329,40.699,-73.90295,1655939
305211,Guest suite in Brooklyn,0.44,4.84,352,40.71453,-73.96091,1570170
442649,Rental unit in New York,0.0,5.0,11,40.74567,-73.99991,793225
305245,Rental unit in New York,0.92,4.57,10,40.80557,-73.94801,1556814
443646,Townhouse in New York,0.35,4.54,38,40.78935,-73.97225,2204078
306799,Rental unit in Brooklyn,0.0,4.60,129,40.70674,-73.91959,1577961
444430,Rental unit in Bronx,0.0,4.90,23,40.81081,-73.9237,420542
310325,Rental unit in New York,0.87,4.17,31,40.82359,-73.94601,745069
310338,Rental unit in New York,0.88,4.26,29,40.82295,-73.94433,745069
447766,Rental unit in Kips Bay,0.92,0.00,1,40.73958,-73.98143,1109143
310524,Condo in Brooklyn,0.36,4.86,92,40.69533,-73.96058,1597481
448049,Townhouse in Queens,1.0,4.16,54,40.74944,-73.89292,1267021
311316,Townhouse in New York,1.0,0.00,1,40.80193408938657,-73.9509841652935,1601454
449660,Rental unit in Brooklyn,1.0,4.86,126,40.64885,-73.97453,2233165
311356,Rental unit in New York,1.0,4.67,132,40.70167,-73.90927,142147
312415,Rental unit in New York,0.0,4.72,68,40.75672,-73.99003,1606133
450577,Rental unit in New York,0.7,4.80,132,40.7769,-73.97671,2237267
314982,Rental unit in New York,0.92,4.73,183,40.73216,-73.98678,1617817
452068,Home in Brooklyn,0.0,5.0,3,40.64321,-73.97137,2246071
318021,Rental unit in New York,0.44,4.97,87,40.80272,-73.95316,1632149
452541,Rental unit in Brooklyn,0.72,4.80,212,40.66053,-73.98246,2248545
319646,Guest suite in Queens,0.99,4.75,32,40.75537,-73.77159,1209728
453094,Rental unit in Brooklyn,0.95,4.51,476,40.68818,-73.96383,137814
320877,Rental unit in Brooklyn,0.0,4.68,25,40.71075,-73.95773,1366194
453255,Rental unit in New York,0.0,4.88,16,40.71776,-73.98486,2252261
321014,Rental unit in New York,0.0,4.78,18,40.73231,-73.98469,1644452
453317,Rental unit in Brooklyn,0.0,4.83,7,40.69039,-73.95418,1530310
321136,Rental unit in New York,0.42,4.86,78,40.83249,-73.94466,1644999
322037,Rental unit in Brooklyn,0.97,4.82,285,40.71923,-73.9582,1649300
454334,Rental unit in Bronx,0.0,5.0,3,40.81669,-73.94267,2257289
324800,Loft in Brooklyn,0.0,4.76,25,40.71376,-73.94326,1661965
454763,Rental unit in New York,0.93,4.82,11,40.86667,-73.91813,2259061
325429,Rental unit in New York,0.78,4.81,160,40.77534,-73.95106,92788
455734,Rental unit in New York,0.81,4.60,166,40.86909,-73.9239,2265389
326832,Rental unit in New York,0.0,4.66,36,40.77516,-73.9537,668564
456110,Rental unit in New York,0.0,4.45,21,40.74812,-73.99603,2267508
328040,Rental unit in New York,0.17,4.76,45,40.74838,-73.98214,1676487
456190,Home in New York,0.43,4.67,440,40.73491,-74.0058,2267864
328744,Rental unit in Brooklyn,0.49,4.86,143,40.66763,-73.95836,890215
456457,Rental unit in New York,0.0,4.50,6,40.73143,-74.00105,1594083
329310,Loft in New York,0.5,4.83,24,40.71502,-73.9917,1681546
332208,Rental unit in Brooklyn,1.0,4.67,3,40.72617,-73.95264,33188
456578,Rental unit in New York,0.24,0.00,1,40.85209,-73.93941,2270454
333323,Rental unit in New York,0.84,4.76,177,40.76269,-73.99361,1698391
457829,Rental unit in New York,0.32,4.27,229,40.72899,-73.98975,2275829
334607,Rental unit in Brooklyn,0.0,4.67,52,40.71529,-73.96032,52043
342995,Condo in New York,0.33,4.79,94,40.81319,-73.94194,1740216
459066,Rental unit in New York,0.0,4.55,23,40.76719,-73.95303,2282355
460999,Rental unit in New York,0.0,4.50,9,40.81431,-73.94788,128890
343276,Rental unit in New York,0.36,4.88,196,40.75622,-73.99455,1732559
343766,Rental unit in Long Island City,0.92,0.00,2,40.75619,-73.92029,1503258
463042,Rental unit in New York,0.15,4.85,87,40.72371,-73.99663,1333948
464231,Rental unit in Brooklyn,0.0,0.00,2,40.68905,-73.9541,1530310
344092,Rental unit in Brooklyn,0.0,4.84,19,40.64368,-74.02102,1745402
465706,Rental unit in New York,0.66,4.67,12,40.79903,-73.96297,718349
346579,Rental unit in New York,0.75,5.0,3,40.71932,-73.98364,1757016
466277,Rental unit in Brooklyn,0.21,4.86,217,40.71116,-73.94721,815977
350168,Rental unit in Brooklyn,0.92,4.22,10,40.67534,-73.98345,1774431
466457,Home in Brooklyn,0.71,4.81,295,40.68928,-73.93908,2316542
467569,Rental unit in New York,0.01,4.78,40,40.71937,-73.98387,282315
351859,Rental unit in New York,0.97,4.96,150,40.74828,-73.9917,417652
467634,Home in Jamaica,1.0,4.62,478,40.67595,-73.76463,2321321
352651,Home in Brooklyn,0.79,4.44,10,40.66,-73.95203,1785800
467866,Rental unit in New York,0.29,4.90,227,40.73054,-74.00613,2321870
353317,Rental unit in New York,0.49,4.39,161,40.71481,-73.99059,314377
470330,Rental unit in Brooklyn,0.0,5.0,5,40.71569,-73.93716,2333508
355106,Rental unit in Brooklyn,0.52,4.80,44,40.66257,-73.95761,85202288
470498,Rental unit in New York,0.0,5.0,8,40.71051,-74.01724,2334269
471758,Loft in New York,0.0,0.00,2,40.72254,-74.01074,2339722
355563,Rental unit in Brooklyn,0.84,0.00,1,40.68461,-73.98984,1621363
471845,Rental unit in Brooklyn,0.0,4.0,3,40.68308,-73.94403,2220859
363016,Rental unit in Queens,0.0,0.00,2,40.72678,-73.90448,1834769
476841,Rental unit in Brooklyn,0.47,4.64,159,40.67,-73.95128,295544
367810,Loft in Brooklyn,0.08,5.0,11,40.73626,-73.95634,1728785
476983,Rental unit in New York,0.58,4.65,659,40.8239,-73.94242,277379
373618,Loft in Brooklyn,0.49,4.97,121,40.71942398164986,-73.96005436966747,1879389
478053,Rental unit in New York,0.45,4.86,75,40.71101,-73.99518,2368753
478832,Rental unit in Brooklyn,0.0,0.00,1,40.6748,-74.00032,2371814
378460,Rental unit in New York,0.95,4.69,14,40.75855,-73.99189,1900800
479285,Rental unit in Queens,1.0,5.0,4,40.74709,-73.92056,2374190
380416,Rental unit in Brooklyn,0.09,5.0,21,40.67566,-73.97949,438133
380730,Rental unit in Brooklyn,0.0,5.0,3,40.59556,-73.94998,1317588
483414,Rental unit in Brooklyn,0.99,4.74,26,40.68476,-73.94867,1539749
385657,Rental unit in Brooklyn,0.0,0.00,2,40.70364,-73.93484,1930204
484297,Townhouse in Brooklyn,0.0,5.0,12,40.68375,-73.96458,2397411
385824,Guest suite in Riverdale ,0.98,4.74,146,40.88095,-73.91701,1931205
484312,Rental unit in Brooklyn,0.0,4.79,63,40.66029,-73.98566,2306962
386744,Rental unit in New York,0.22,4.65,103,40.77,-73.95842,1935291
484728,Loft in Brooklyn,0.0,4.67,3,40.61211,-74.03451,2396741
386799,Rental unit in New York,0.0,4.85,116,40.7616,-73.97715,1935605
489018,Rental unit in New York,0.0,4.89,63,40.72484,-73.98242,864370
387666,Home in New York,0.47,4.90,10,40.83521,-73.93836,1939728
389482,Rental unit in Briarwood,1.0,4.77,57,40.71215,-73.81692,1947974
490278,Rental unit in New York,0.23,4.50,29,40.75675,-73.96653,2424873
392948,Rental unit in Brooklyn,0.84,4.62,13,40.70717373182438,-73.95268542786009,312722
491123,Rental unit in Brooklyn,0.95,4.83,224,40.67379,-73.96623,2427868
394111,Rental unit in Briarwood,1.0,4.54,13,40.71044,-73.81703,1947974
491529,Townhouse in Brooklyn,0.0,4.91,58,40.67219,-73.97672,2429432
396636,Rental unit in New York,0.78,4.73,42,40.82903,-73.94204,1981742
397034,Rental unit in New York,1.0,4.68,25,40.78221,-73.98357,70234
492785,Rental unit in Brooklyn,0.86,4.87,72,40.68657,-73.96262,2435392
492810,Rental unit in Queens,0.51,4.89,9,40.76763,-73.77003,2435523
400039,Rental unit in Brooklyn,0.0,4.63,52,40.70267,-73.92716,1488809
494296,Rental unit in Brooklyn,0.0,0.00,0,40.68705,-74.00002,2442340
403668,Rental unit in New York,0.13,5.0,17,40.7294,-73.98042,2013117
495249,Townhouse in Queens,0.0,4.88,234,40.75347,-73.89145,2446219
403712,Rental unit in New York,0.0,5.0,6,40.72968,-73.98687,528594
496166,Home in Brooklyn,0.43,4.94,17,40.66609,-73.98472,2450665
404923,Guest suite in Brooklyn,0.44,4.71,329,40.64914965918961,-73.97888700817028,2017752
498052,Rental unit in Brooklyn,0.87,4.98,217,40.71493,-73.96106,2426779
408491,Rental unit in New York,0.0,0.00,0,40.73633,-73.99925,2034361
499249,Rental unit in Brooklyn,0.0,0.00,1,40.70528,-73.95756,2463894
408983,Rental unit in Brooklyn,1.0,4.77,124,40.65914535522461,-73.95812225341797,520189
409262,Rental unit in Brooklyn,0.58,4.89,33,40.68561,-73.98919,1621363
409666,Rental unit in Brooklyn,0.0,4.83,9,40.5767,-73.95565,405225
500886,Home in Brooklyn,0.77,4.93,154,40.69026,-73.92794,2206506
411918,Home in Brooklyn,0.72,4.77,182,40.67128,-73.94307,2050338
503460,Rental unit in Staten Island,0.0,4.75,8,40.59274,-74.16178,2483236
504322,Rental unit in New York,0.0,4.95,21,40.73034,-74.00056,471928
512022,Rental unit in New York,0.15,4.71,41,40.7211,-73.98271,2363574
504362,Condo in Brooklyn,0.94,4.81,84,40.67707,-73.97062,2487309
504437,Rental unit in New York,0.0,4.60,65,40.72103,-73.98835,2356449
513343,Rental unit in Brooklyn,0.88,0.00,1,40.67604,-73.96865,2528671
505231,Rental unit in New York,0.0,0.00,1,40.77968,-73.95197,2490915
505315,Rental unit in Brooklyn,0.0,4.83,52,40.69204,-73.90661,167417
513688,Rental unit in Brooklyn,0.13,4.89,249,40.68607,-73.98074,2530670
505581,Rental unit in New York,0.22,4.60,27,40.80009,-73.95107,2492533
514548,Loft in Brooklyn,0.84,0.00,0,40.69775,-73.92615,2533991
507393,Rental unit in Brooklyn,0.75,4.58,62,40.68567,-73.94865,1539749
511960,Rental unit in New York,0.0,4.14,15,40.73044,-73.98683,2521848
517654,Rental unit in Queens,0.0,5.0,3,40.70499,-73.90128,78742
518566,Rental unit in New York,1.0,4.80,15,40.77124,-73.96119,1497427
611009,Condo in New York,0.84,4.72,277,40.72586,-73.97922,3029414
518576,Rental unit in Brooklyn,0.92,4.75,76,40.68884,-73.9447,2155917
611156,Rental unit in New York,0.97,5.0,30,40.82875,-73.93969,2742629
519310,Rental unit in Queens,1.0,4.73,262,40.74506,-73.91251,1366310
613528,Rental unit in New York,0.01,4.85,218,40.81695,-73.94723,2518984
521018,Rental unit in Brooklyn,0.0,0.00,2,40.69445,-73.96546,2562882
614269,Rental unit in Brooklyn,0.0,5.0,15,40.71108,-73.93717,3047107
521522,Rental unit in Brooklyn,0.0,5.0,5,40.66587,-73.98518,2440317
523123,Townhouse in Brooklyn,0.19,5.0,30,40.6605,-73.98332,2572253
616249,Rental unit in Brooklyn,0.0,5.0,9,40.65724,-73.99919,3054174
524111,Rental unit in New York,0.12,4.65,184,40.72989,-73.97988,62508
618916,Home in Brooklyn,0.03,4.85,13,40.67924,-73.96445,92451
619144,Rental unit in New York,0.0,0.00,2,40.76691,-73.98361,1028165
525523,Rental unit in New York,0.41,4.69,45,40.80728,-73.9388,2582890
622410,Rental unit in Brooklyn,0.0,0.00,0,40.66718,-73.95848,1563352
526942,Rental unit in New York,0.84,4.75,8,40.77712,-73.94755,2205455
624222,Rental unit in New York,0.0,4.65,17,40.80337,-73.95027,3097033
528485,Rental unit in Brooklyn,0.59,4.64,14,40.66272,-73.98913,17985
528615,Rental unit in New York,0.0,0.00,1,40.73112,-74.00292,2597207
627949,Rental unit in Brooklyn,0.0,0.00,0,40.71542,-73.93821,585879
530431,Rental unit in New York,0.5,4.85,323,40.80617,-73.95132,2605064
628078,Rental unit in New York,0.0,5.0,6,40.80272,-73.95618,3119145
629774,Rental unit in New York,0.0,4.44,17,40.72912,-73.98462,834185
530576,Rental unit in New York,0.61,4.77,94,40.78105,-73.97858,263510
629855,Rental unit in Brooklyn,0.0,4.0,13,40.71424,-73.94267,155163
634353,Condo in New York,1.0,4.95,44,40.77416,-73.98591,836168
531091,Rental unit in Queens,0.25,4.73,303,40.75598,-73.91625,1787284
637426,Rental unit in New York,0.0,0.00,0,40.72299,-73.98838,1993811
531258,Rental unit in New York,0.0,4.37,30,40.72945,-73.99931,2609535
638894,Rental unit in Brooklyn,0.0,5.0,4,40.67512,-73.95972,1182294
531455,Rental unit in Brooklyn,0.48,4.62,27,40.66167,-73.96152,1445298
639199,Home in Staten Island,1.0,4.92,105,40.50863,-74.24135,1483081
532288,Rental unit in New York,0.81,4.75,113,40.73328,-74.00069,683230
640899,Home in Brooklyn,0.0,0.00,0,40.68228,-73.94645,165045
640901,Bed and breakfast in Brooklyn,0.0,0.00,0,40.68053,-73.9479,165045
640908,Place to stay in Brooklyn,0.0,0.00,0,40.68273,-73.94617,165045
640990,Rental unit in New York,0.0,4.71,128,40.7947,-73.93209,3201337
533168,Condo in New York,0.34,4.87,99,40.72339,-73.99459,2620162
536578,Rental unit in Brooklyn,0.96,4.81,26,40.70209,-73.91476,2635819
641768,Rental unit in New York,0.23,5.0,11,40.76042,-73.9975,3206521
538344,Condo in New York,0.85,4.71,319,40.72934,-73.98433,2644519
642682,Rental unit in Brooklyn,0.31,4.66,35,40.69382,-73.95002,579412
538465,Rental unit in New York,0.85,4.75,36,40.86065,-73.93507,2617418
643591,Rental unit in New York,0.0,4.43,8,40.78279,-73.97317,81335
538590,Rental unit in Queens,1.0,4.65,74,40.75912,-73.919,2645592
643948,Condo in New York,0.36,4.80,340,40.87231,-73.9176,400262
644575,Home in Staten Island,1.0,4.79,24,40.63139,-74.08169,15523
540057,Rental unit in New York,0.88,4.87,267,40.82335,-73.95322,2653648
645075,Rental unit in New York,0.38,4.88,404,40.76242,-73.99217,2494666
541725,Loft in Brooklyn,0.49,4.93,44,40.72057081537138,-73.96010448151357,1879389
645693,Rental unit in Queens,0.95,4.62,125,40.75702,-73.91682,3233986
543792,Rental unit in Queens,0.73,4.74,151,40.70873,-73.91732,865264
645922,Rental unit in New York,0.0,4.36,41,40.7454,-73.9831,1740784
645942,Rental unit in New York,1.0,4.84,57,40.72446,-73.99355,3235547
544039,Rental unit in Brooklyn,0.0,0.00,0,40.64445,-74.00279,2674637
544331,Rental unit in New York,0.0,4.87,23,40.77471,-73.94893,2676438
646458,Rental unit in Brooklyn,0.24,4.86,8,40.71406,-73.96749,415660
545261,Rental unit in Brooklyn,1.0,0.00,2,40.68955,-73.96681,746552
647580,Rental unit in New York,0.0,4.44,11,40.7299,-73.98473,3247050
545651,Home in Brooklyn,0.25,4.32,19,40.66051,-73.95078,1785800
649561,Rental unit in New York,0.0,0.00,0,40.75141,-73.99557,3260084
649972,Rental unit in New York,0.0,0.00,0,40.71799,-73.99213,808068
548184,Rental unit in Brooklyn,0.0,0.00,0,40.72515,-73.95153,2694253
651375,Loft in New York,0.14,4.95,97,40.72493743896485,-73.9961929321289,3272526
549873,Rental unit in New York,0.0,4.80,5,40.72594,-73.98219,2702563
651438,Rental unit in Brooklyn,0.97,4.65,63,40.68669,-73.94198,3044041
550653,Rental unit in Brooklyn,0.92,4.83,6,40.66014,-73.98311,2706505
654232,Rental unit in New York,0.0,4.89,9,40.72312,-73.98351,3291022
655472,Rental unit in Brooklyn,0.0,0.00,1,40.67574,-73.95434,326329
656281,Rental unit in Brooklyn,0.83,4.84,75,40.6465,-73.97959,3180741
657198,Rental unit in Brooklyn,0.0,5.0,13,40.68731,-74.0004,414627
550858,Loft in New York,0.0,5.0,15,40.74734,-73.9931,2277487
552502,Condo in Brooklyn,0.16,4.75,16,40.67808,-73.9573,2714897
657727,Rental unit in New York,0.57,4.48,148,40.78184,-73.98219,3315563
658932,Rental unit in Queens,0.84,4.81,31,40.69958,-73.90251,3323929
659952,Rental unit in New York,1.0,4.93,47,40.76197,-73.99496,3166753
552519,Rental unit in Brooklyn,0.92,4.73,253,40.67382,-73.94012,2715012
660036,Condo in New York,0.0,4.92,98,40.78938,-73.96796,3330459
552639,Rental unit in New York,0.38,4.88,180,40.81711,-73.94736,2518984
664047,Condo in New York,1.0,4.86,59,40.77493,-73.98732,836168
553872,Condo in New York,0.24,4.95,21,40.82193,-73.94175,2647578
665394,Rental unit in New York,0.0,5.0,16,40.75844,-73.98819,1139222
666220,Rental unit in New York,0.0,4.67,6,40.72771,-73.98172,2490963
553903,Rental unit in New York,0.08,4.88,64,40.822964,-73.942474,2647578
557487,Rental unit in Brooklyn,0.0,4.88,24,40.72378,-73.947,2740824
560078,Rental unit in New York,0.42,4.90,137,40.72369,-73.97849,2753256
666613,Loft in Brooklyn,0.31,4.53,160,40.71084,-73.96205,3370705
563442,Rental unit in New York,0.0,4.42,27,40.7359,-74.00128,2770788
666837,Rental unit in New York,0.7,4.62,125,40.71879,-73.99176,3372562
564649,Rental unit in New York,0.0,4.89,39,40.73864,-73.98187,2777118
667375,Rental unit in New York,0.0,5.0,17,40.74075,-74.00102,3376141
565814,Rental unit in Brooklyn,0.0,0.00,1,40.68257,-73.93713,532819
667502,Rental unit in New York,0.75,4.90,93,40.85234,-73.93822,2390260
566712,Rental unit in New York,0.0,4.64,138,40.72583,-73.97819,2786764
668691,Rental unit in Brooklyn,0.0,4.75,73,40.68956,-73.9189,3363720
568661,Loft in Brooklyn,0.38,4.93,61,40.70783,-73.92071,2590864
680104,Rental unit in New York,0.0,4.94,32,40.71809,-73.99453,3462232
680338,Home in Brooklyn,0.0,0.00,1,40.68085931662058,-73.95412312235507,267994
568684,Rental unit in Brooklyn,0.0,5.0,6,40.70073,-73.92245,2798644
569255,Rental unit in Brooklyn,0.49,4.14,45,40.67911,-74.01119,61531
681599,Rental unit in Brooklyn,0.42,4.50,46,40.65043,-74.00387,1182180
570218,Loft in Brooklyn,0.0,5.0,27,40.68497,-73.97644,2805772
684808,Rental unit in New York,0.45,4.93,30,40.74793,-73.97887,3491890
570750,Rental unit in Brooklyn,0.66,4.79,320,40.67543,-73.93971,2806561
684991,Rental unit in New York,0.6,5.0,21,40.74793,-73.97887,3491890
570797,Rental unit in New York,0.88,4.95,22,40.76119,-73.99225,1900800
571564,Home in Brooklyn,0.92,4.53,127,40.67432,-73.94744,1141935
688652,Rental unit in Brooklyn,0.13,4.79,62,40.69623,-73.96549,62855
689329,Townhouse in Queens,0.0,4.88,309,40.75804,-73.89447,2446219
573612,Rental unit in New York,0.0,4.86,187,40.81273,-73.95091,2270624
573671,Rental unit in Brooklyn,0.99,4.73,55,40.68634,-73.95055,2822805
690603,Townhouse in Brooklyn,0.65,4.80,84,40.67606,-73.95127,3530446
576227,Condo in New York,0.86,5.0,7,40.82274,-73.95408,2834840
690934,Rental unit in Brooklyn,0.92,4.92,279,40.68169,-73.9769,570988
576916,Rental unit in New York,0.0,5.0,4,40.7967,-73.97201,2837527
691069,Rental unit in Brooklyn,0.05,4.44,10,40.72052,-73.95824,3532389
695465,Rental unit in New York,0.0,4.71,104,40.7244,-73.9802,3561489
579251,Rental unit in Brooklyn,0.0,5.0,26,40.69174,-73.92276,388608
581488,Rental unit in Brooklyn,0.0,5.0,34,40.71583,-73.96277,2862454
698094,Rental unit in New York,0.0,4.93,30,40.76221,-73.97787,3569392
698132,Guest suite in Brooklyn,0.92,4.92,342,40.69149,-73.93662,3577509
582372,Townhouse in Queens,0.42,4.90,22,40.77266,-73.92268,733370
698882,Rental unit in Brooklyn,0.0,4.83,12,40.68928,-73.99544,2994135
583352,Loft in New York,0.0,5.0,3,40.72326,-73.97969,2423042
700916,Rental unit in Brooklyn,0.0,4.83,93,40.69003,-73.94047,3595395
584122,Rental unit in New York,0.0,4.79,72,40.77147,-73.99434,2878358
703745,Rental unit in New York,0.0,4.80,11,40.72305,-73.98641,3597177
703971,Home in Brooklyn,0.78,4.28,19,40.6582,-73.95088,1785800
587519,Rental unit in Brooklyn,0.0,0.00,1,40.71099,-73.95217,2897835
